version,date,time,candidate,region,sort,pct_transmitted,start_transmitted,count,increment,count_leni,count_bbm,inc_leni,inc_bbm
9.9,5/10/16,4:00:00 AM,Leni,REGION XII,12,0.8999,0.5303,396499,153074,396499,0,153074,0
9.9,5/10/16,4:00:00 AM,Leni,REGION XIII,13,0.7212,0.4361,337490,142167,337490,0,142167,0
9.9,5/10/16,4:00:00 AM,Leni,OAV,15,0.1154,0.0000,14579,14579,14579,0,14579,0
9.9,5/10/16,4:00:00 AM,BBM,ARMM,14,0.5223,0.2028,192995,117423,0,-192995,0,-117423
9.9,5/10/16,4:00:00 AM,BBM,CAR,0.5,0.8180,0.6208,387759,81303,0,-387759,0,-81303
9.9,5/10/16,4:00:00 AM,BBM,NCR,3.5,0.9772,0.9050,2135926,163051,0,-2135926,0,-163051
9.9,5/10/16,4:00:00 AM,BBM,NIR,6.5,0.9195,0.6117,217303,58140,0,-217303,0,-58140
9.9,5/10/16,4:00:00 AM,BBM,REGION I,1,0.9224,0.7632,1649018,272764,0,-1649018,0,-272764
9.9,5/10/16,4:00:00 AM,BBM,REGION II,2,0.8890,0.7173,984505,169214,0,-984505,0,-169214
9.9,5/10/16,4:00:00 AM,BBM,REGION III,3,0.9651,0.8355,2063237,279620,0,-2063237,0,-279620
9.9,5/10/16,4:00:00 AM,BBM,REGION IV-A,4,0.9347,0.7476,1763192,302202,0,-1763192,0,-302202
9.9,5/10/16,4:00:00 AM,BBM,REGION IV-B,4,0.7797,0.4697,224920,79859,0,-224920,0,-79859
9.9,5/10/16,4:00:00 AM,BBM,REGION V,5,0.8794,0.5443,170298,63037,0,-170298,0,-63037
9.9,5/10/16,4:00:00 AM,BBM,REGION VI,6,0.8726,0.6294,249257,60085,0,-249257,0,-60085
9.9,5/10/16,4:00:00 AM,BBM,REGION VII,7,0.9452,0.6051,380380,105907,0,-380380,0,-105907
9.9,5/10/16,4:00:00 AM,BBM,REGION VIII,8,0.8514,0.4658,659524,252880,0,-659524,0,-252880
9.9,5/10/16,4:00:00 AM,BBM,REGION IX,9,0.8827,0.5499,288910,98761,0,-288910,0,-98761
9.9,5/10/16,4:00:00 AM,BBM,REGION X,10,0.9028,0.6169,412119,113848,0,-412119,0,-113848
9.9,5/10/16,4:00:00 AM,BBM,REGION XI,11,0.8829,0.5686,429985,156169,0,-429985,0,-156169
9.9,5/10/16,4:00:00 AM,BBM,REGION XII,12,0.8999,0.5303,475328,184239,0,-475328,0,-184239
9.9,5/10/16,4:00:00 AM,BBM,REGION XIII,13,0.7212,0.4361,179298,63596,0,-179298,0,-63596
9.9,5/10/16,4:00:00 AM,BBM,OAV,15,0.1154,0.0000,26729,26729,0,-26729,0,-26729
